customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
6202,Customer 06202,customer06202@example.test,Australia,2024-06-25,Premium,4762.83
6203,Customer 06203,customer06203@example.test,Canada,2024-01-09,Premium,6940.70
6204,Customer 06204,customer06204@example.test,Canada,2024-06-20,Standard,546.50
6205,Customer 06205,customer06205@example.test,India,2024-12-09,Premium,4606.88
6206,Customer 06206,customer06206@example.test,Japan,2024-07-25,Standard,6926.40
6207,Customer 06207,customer06207@example.test,United States,2024-12-13,Standard,7650.90
6208,Customer 06208,customer06208@example.test,Brazil,2024-05-08,Standard,6733.88
6209,Customer 06209,customer06209@example.test,United Kingdom,2023-07-26,Standard,8649.07
6210,Customer 06210,customer06210@example.test,Japan,2021-06-17,Premium,6525.27
6211,Customer 06211,customer06211@example.test,Canada,2024-05-30,Standard,524.77
6212,Customer 06212,customer06212@example.test,India,2022-03-02,Basic,5679.33
6213,Customer 06213,customer06213@example.test,United States,2021-04-10,Standard,1615.71
6214,Customer 06214,customer06214@example.test,United Kingdom,2024-06-03,Basic,1555.43
6215,Customer 06215,customer06215@example.test,United States,2021-11-26,Premium,1886.16
6216,Customer 06216,customer06216@example.test,India,2020-11-14,Basic,420.51
6217,Customer 06217,customer06217@example.test,India,2024-07-01,Standard,4133.51
6218,Customer 06218,customer06218@example.test,United States,2024-04-01,Standard,7472.27
6219,Customer 06219,customer06219@example.test,United States,2021-06-05,Basic,7754.19
6220,Customer 06220,customer06220@example.test,France,2020-10-28,Standard,2612.04
6221,Customer 06221,customer06221@example.test,France,2023-07-08,Standard,6012.57
6222,Customer 06222,customer06222@example.test,Brazil,2024-04-24,Premium,1045.74
6223,Customer 06223,customer06223@example.test,Brazil,2020-09-23,Premium,494.36
6224,Customer 06224,customer06224@example.test,United States,2020-09-01,Standard,5384.57
6225,Customer 06225,customer06225@example.test,France,2020-03-26,Basic,3634.94
6226,Customer 06226,customer06226@example.test,United States,2023-11-10,Standard,8465.59
6227,Customer 06227,customer06227@example.test,Australia,2024-03-01,Basic,9608.42
6228,Customer 06228,customer06228@example.test,Brazil,2024-12-29,Standard,8965.93
6229,Customer 06229,customer06229@example.test,United Kingdom,2020-04-11,Standard,7272.77
6230,Customer 06230,customer06230@example.test,France,2020-03-14,Basic,1583.88
6231,Customer 06231,customer06231@example.test,Brazil,2021-12-22,Basic,6495.15
6232,Customer 06232,customer06232@example.test,Germany,2023-06-18,Basic,3722.02
6233,Customer 06233,customer06233@example.test,India,2020-12-30,Basic,9287.75
6234,Customer 06234,customer06234@example.test,Brazil,2024-04-14,Standard,1069.79
6235,Customer 06235,customer06235@example.test,Canada,2020-12-19,Premium,9492.92
6236,Customer 06236,customer06236@example.test,Japan,2022-10-05,Basic,2668.91
6237,Customer 06237,customer06237@example.test,France,2021-05-26,Basic,4764.76
6238,Customer 06238,customer06238@example.test,Canada,2021-01-07,Premium,3782.38
6239,Customer 06239,customer06239@example.test,Germany,2024-10-21,Premium,1513.53
6240,Customer 06240,customer06240@example.test,Japan,2020-08-19,Premium,3951.91
6241,Customer 06241,customer06241@example.test,India,2023-10-22,Basic,8502.99
6242,Customer 06242,customer06242@example.test,Japan,2021-06-17,Premium,9529.16
6243,Customer 06243,customer06243@example.test,Australia,2021-02-03,Basic,5657.89
6244,Customer 06244,customer06244@example.test,France,2024-07-30,Premium,3039.78
6245,Customer 06245,customer06245@example.test,Germany,2021-08-25,Standard,9198.20
6246,Customer 06246,customer06246@example.test,Australia,2024-09-03,Standard,5265.98
6247,Customer 06247,customer06247@example.test,United States,2024-09-17,Standard,5332.79
6248,Customer 06248,customer06248@example.test,India,2023-05-12,Premium,2841.24
6249,Customer 06249,customer06249@example.test,Australia,2022-08-09,Premium,108.25
6250,Customer 06250,customer06250@example.test,India,2024-10-27,Basic,7162.99
6251,Customer 06251,customer06251@example.test,United States,2022-02-12,Basic,3663.31
6252,Customer 06252,customer06252@example.test,India,2020-05-26,Premium,8263.01
6253,Customer 06253,customer06253@example.test,United Kingdom,2023-10-28,Standard,2698.81
6254,Customer 06254,customer06254@example.test,Canada,2023-07-01,Standard,4478.87
6255,Customer 06255,customer06255@example.test,France,2023-07-23,Premium,9936.60
6256,Customer 06256,customer06256@example.test,India,2024-12-02,Standard,2444.97
6257,Customer 06257,customer06257@example.test,Canada,2021-07-02,Standard,9660.34
6258,Customer 06258,customer06258@example.test,United Kingdom,2022-10-16,Standard,8333.98
6259,Customer 06259,customer06259@example.test,Canada,2020-12-15,Standard,5947.92
6260,Customer 06260,customer06260@example.test,Australia,2020-11-10,Standard,844.66
6261,Customer 06261,customer06261@example.test,Japan,2024-12-19,Standard,5691.00
6262,Customer 06262,customer06262@example.test,Canada,2020-06-20,Basic,1403.21
6263,Customer 06263,customer06263@example.test,India,2020-02-26,Basic,7603.51
6264,Customer 06264,customer06264@example.test,Canada,2020-11-18,Basic,2997.22
6265,Customer 06265,customer06265@example.test,Brazil,2020-08-27,Standard,9689.47
6266,Customer 06266,customer06266@example.test,Japan,2024-11-05,Premium,440.83
6267,Customer 06267,customer06267@example.test,India,2020-11-06,Standard,7942.44
6268,Customer 06268,customer06268@example.test,Japan,2023-09-23,Premium,4570.65
6269,Customer 06269,customer06269@example.test,United Kingdom,2021-05-15,Basic,7551.86
6270,Customer 06270,customer06270@example.test,Canada,2024-07-21,Basic,4284.53
6271,Customer 06271,customer06271@example.test,Germany,2020-12-18,Basic,8010.54
6272,Customer 06272,customer06272@example.test,Australia,2021-01-03,Standard,3952.95
6273,Customer 06273,customer06273@example.test,India,2020-06-04,Basic,2718.00
6274,Customer 06274,customer06274@example.test,United States,2023-06-30,Premium,6777.02
6275,Customer 06275,customer06275@example.test,United States,2023-10-01,Standard,1018.12
6276,Customer 06276,customer06276@example.test,France,2021-02-02,Basic,1121.65
6277,Customer 06277,customer06277@example.test,United States,2021-04-01,Premium,457.27
6278,Customer 06278,customer06278@example.test,United States,2021-07-12,Premium,7385.88
6279,Customer 06279,customer06279@example.test,Canada,2024-10-18,Premium,8587.02
6280,Customer 06280,customer06280@example.test,Brazil,2023-08-08,Premium,8918.17
6281,Customer 06281,customer06281@example.test,Brazil,2020-11-06,Premium,8201.02
6282,Customer 06282,customer06282@example.test,India,2020-06-05,Basic,3104.54
6283,Customer 06283,customer06283@example.test,Brazil,2022-11-13,Basic,3905.83
6284,Customer 06284,customer06284@example.test,Canada,2023-01-07,Standard,5698.38
6285,Customer 06285,customer06285@example.test,United States,2022-05-04,Standard,4209.64
6286,Customer 06286,customer06286@example.test,Australia,2021-09-02,Premium,8006.67
6287,Customer 06287,customer06287@example.test,Brazil,2023-04-08,Basic,3425.87
6288,Customer 06288,customer06288@example.test,United States,2021-06-20,Basic,613.28
6289,Customer 06289,customer06289@example.test,Germany,2022-03-08,Standard,7865.12
6290,Customer 06290,customer06290@example.test,Australia,2020-09-30,Premium,8332.11
6291,Customer 06291,customer06291@example.test,Canada,2022-03-06,Basic,9731.50
6292,Customer 06292,customer06292@example.test,United Kingdom,2022-10-26,Standard,6692.86
6293,Customer 06293,customer06293@example.test,United Kingdom,2022-12-10,Premium,8723.19
6294,Customer 06294,customer06294@example.test,United States,2021-10-04,Standard,8136.30
6295,Customer 06295,customer06295@example.test,Japan,2024-02-17,Basic,4212.40
6296,Customer 06296,customer06296@example.test,Japan,2021-07-31,Basic,3258.89
6297,Customer 06297,customer06297@example.test,Brazil,2024-05-06,Basic,4564.91
6298,Customer 06298,customer06298@example.test,Canada,2024-01-23,Premium,3105.82
6299,Customer 06299,customer06299@example.test,Canada,2023-09-10,Premium,6401.71
6300,Customer 06300,customer06300@example.test,Japan,2020-10-15,Premium,1877.43
6301,Customer 06301,customer06301@example.test,France,2020-06-02,Premium,179.38
6302,Customer 06302,customer06302@example.test,Brazil,2021-09-17,Premium,2981.33
6303,Customer 06303,customer06303@example.test,Germany,2020-11-30,Basic,2274.97
6304,Customer 06304,customer06304@example.test,Brazil,2024-06-17,Standard,7683.32
6305,Customer 06305,customer06305@example.test,United States,2022-09-21,Basic,8100.09
6306,Customer 06306,customer06306@example.test,Brazil,2024-10-31,Premium,4939.41
6307,Customer 06307,customer06307@example.test,United Kingdom,2024-11-01,Premium,8654.76
6308,Customer 06308,customer06308@example.test,Japan,2024-04-06,Basic,6390.13
6309,Customer 06309,customer06309@example.test,Germany,2023-05-01,Basic,7242.03
6310,Customer 06310,customer06310@example.test,Brazil,2022-12-14,Basic,1686.98
6311,Customer 06311,customer06311@example.test,France,2022-11-18,Premium,7710.76
6312,Customer 06312,customer06312@example.test,Australia,2023-01-30,Premium,2299.94
6313,Customer 06313,customer06313@example.test,Japan,2024-11-27,Standard,4297.28
6314,Customer 06314,customer06314@example.test,Canada,2020-02-12,Basic,22.34
6315,Customer 06315,customer06315@example.test,Australia,2020-05-07,Standard,9817.25
6316,Customer 06316,customer06316@example.test,Canada,2021-02-06,Basic,3530.14
6317,Customer 06317,customer06317@example.test,United States,2021-01-31,Standard,1977.11
6318,Customer 06318,customer06318@example.test,Brazil,2024-11-22,Premium,3373.95
6319,Customer 06319,customer06319@example.test,Australia,2023-07-17,Standard,8489.40
6320,Customer 06320,customer06320@example.test,Germany,2021-01-02,Premium,9293.48
6321,Customer 06321,customer06321@example.test,France,2022-12-20,Basic,7442.62
6322,Customer 06322,customer06322@example.test,India,2020-01-04,Basic,7225.86
6323,Customer 06323,customer06323@example.test,Japan,2020-11-27,Basic,1792.18
6324,Customer 06324,customer06324@example.test,Australia,2023-09-13,Premium,4730.14
6325,Customer 06325,customer06325@example.test,United States,2022-03-26,Basic,4531.89
6326,Customer 06326,customer06326@example.test,United Kingdom,2020-12-01,Standard,9789.11
6327,Customer 06327,customer06327@example.test,France,2021-05-14,Premium,8848.26
6328,Customer 06328,customer06328@example.test,France,2023-02-12,Basic,6390.16
6329,Customer 06329,customer06329@example.test,France,2022-02-28,Premium,8541.25
6330,Customer 06330,customer06330@example.test,Japan,2022-09-17,Basic,873.48
6331,Customer 06331,customer06331@example.test,India,2022-11-01,Basic,1195.84
6332,Customer 06332,customer06332@example.test,United States,2024-12-13,Standard,1856.32
6333,Customer 06333,customer06333@example.test,United Kingdom,2022-03-25,Premium,2598.70
6334,Customer 06334,customer06334@example.test,United States,2022-06-07,Standard,8147.13
6335,Customer 06335,customer06335@example.test,Australia,2020-08-10,Premium,1990.95
6336,Customer 06336,customer06336@example.test,United States,2020-11-13,Premium,2108.94
6337,Customer 06337,customer06337@example.test,Canada,2021-04-07,Premium,7057.19
6338,Customer 06338,customer06338@example.test,United States,2023-01-12,Basic,2346.77
6339,Customer 06339,customer06339@example.test,Canada,2021-12-16,Standard,7729.82
6340,Customer 06340,customer06340@example.test,Brazil,2023-05-13,Basic,5000.35
6341,Customer 06341,customer06341@example.test,Australia,2021-10-28,Standard,9989.44
6342,Customer 06342,customer06342@example.test,United Kingdom,2022-09-14,Standard,995.85
6343,Customer 06343,customer06343@example.test,Australia,2023-08-25,Standard,7922.17
6344,Customer 06344,customer06344@example.test,India,2023-07-12,Basic,1751.62
6345,Customer 06345,customer06345@example.test,United States,2020-01-13,Basic,1053.30
6346,Customer 06346,customer06346@example.test,Germany,2024-10-19,Premium,8077.43
6347,Customer 06347,customer06347@example.test,Canada,2020-06-02,Standard,6361.69
6348,Customer 06348,customer06348@example.test,Japan,2022-06-29,Premium,4830.20
6349,Customer 06349,customer06349@example.test,Brazil,2022-10-27,Standard,6222.46
6350,Customer 06350,customer06350@example.test,United States,2022-05-08,Basic,2589.45
6351,Customer 06351,customer06351@example.test,Germany,2023-01-13,Standard,6928.37
6352,Customer 06352,customer06352@example.test,Canada,2022-10-15,Basic,7083.72
6353,Customer 06353,customer06353@example.test,Canada,2020-02-04,Basic,4097.72
6354,Customer 06354,customer06354@example.test,India,2022-02-10,Basic,9996.50
6355,Customer 06355,customer06355@example.test,Japan,2024-08-10,Basic,4031.48
6356,Customer 06356,customer06356@example.test,Canada,2024-04-13,Basic,9121.32
6357,Customer 06357,customer06357@example.test,Brazil,2021-12-25,Premium,3393.95
6358,Customer 06358,customer06358@example.test,France,2022-07-06,Standard,6467.01
6359,Customer 06359,customer06359@example.test,Canada,2022-11-04,Standard,3419.93
6360,Customer 06360,customer06360@example.test,Germany,2021-04-02,Basic,4562.93
6361,Customer 06361,customer06361@example.test,Australia,2023-07-10,Standard,7740.31
6362,Customer 06362,customer06362@example.test,Canada,2021-09-02,Basic,9035.08
6363,Customer 06363,customer06363@example.test,Australia,2023-05-29,Standard,2811.41
6364,Customer 06364,customer06364@example.test,United Kingdom,2023-07-08,Premium,8019.84
6365,Customer 06365,customer06365@example.test,Japan,2023-06-18,Standard,6189.38
6366,Customer 06366,customer06366@example.test,Brazil,2021-09-15,Standard,6019.81
6367,Customer 06367,customer06367@example.test,Japan,2023-06-21,Standard,226.42
6368,Customer 06368,customer06368@example.test,Australia,2023-02-25,Basic,8198.25
6369,Customer 06369,customer06369@example.test,United Kingdom,2023-05-04,Standard,7193.24
6370,Customer 06370,customer06370@example.test,United Kingdom,2023-10-24,Standard,5863.11
6371,Customer 06371,customer06371@example.test,Germany,2021-12-21,Standard,2891.96
6372,Customer 06372,customer06372@example.test,United States,2020-06-03,Premium,8417.21
6373,Customer 06373,customer06373@example.test,United States,2023-05-30,Standard,1180.11
6374,Customer 06374,customer06374@example.test,United Kingdom,2022-04-21,Premium,3030.12
6375,Customer 06375,customer06375@example.test,United Kingdom,2024-09-14,Basic,9895.66
6376,Customer 06376,customer06376@example.test,India,2023-07-14,Premium,4180.33
6377,Customer 06377,customer06377@example.test,United States,2024-02-10,Basic,1120.06
6378,Customer 06378,customer06378@example.test,Germany,2022-02-18,Basic,5596.29
6379,Customer 06379,customer06379@example.test,Germany,2020-02-27,Standard,3313.88
6380,Customer 06380,customer06380@example.test,Canada,2020-01-21,Basic,6710.98
6381,Customer 06381,customer06381@example.test,Japan,2022-11-20,Premium,3425.35
6382,Customer 06382,customer06382@example.test,Brazil,2020-12-16,Premium,1719.94
6383,Customer 06383,customer06383@example.test,Canada,2022-03-27,Standard,409.83
6384,Customer 06384,customer06384@example.test,Japan,2022-03-23,Standard,5797.33
6385,Customer 06385,customer06385@example.test,Australia,2023-05-17,Premium,8806.64
6386,Customer 06386,customer06386@example.test,Canada,2023-01-19,Standard,5606.12
6387,Customer 06387,customer06387@example.test,Germany,2024-09-03,Standard,5453.47
